order_details_id,order_id,pizza_id,quantity
20658,9071,prsc_argla_l,1
20659,9071,spinach_fet_l,1
20660,9072,bbq_ckn_m,1
20661,9072,cali_ckn_l,1
20662,9072,classic_dlx_l,1
20663,9072,soppressata_l,1
20664,9073,green_garden_m,1
20665,9073,ital_cpcllo_m,1
20666,9073,pepperoni_s,1
20667,9073,thai_ckn_l,1
20668,9074,classic_dlx_s,1
20669,9074,sicilian_l,1
20670,9074,spinach_fet_l,1
20671,9075,soppressata_m,1
20672,9075,veggie_veg_m,1
20673,9076,four_cheese_l,1
20674,9076,hawaiian_m,1
20675,9076,ital_supr_m,1
20676,9076,mediterraneo_s,1
20677,9077,thai_ckn_s,1
20678,9078,ckn_alfredo_m,1
20679,9078,ital_cpcllo_m,1
20680,9078,veggie_veg_s,1
20681,9079,hawaiian_s,1
20682,9079,mediterraneo_s,1
20683,9079,mexicana_m,1
20684,9079,sicilian_l,1
20685,9080,bbq_ckn_m,1
20686,9080,bbq_ckn_s,1
20687,9080,ital_supr_m,1
20688,9080,southw_ckn_l,1
20689,9081,bbq_ckn_s,1
20690,9081,four_cheese_l,1
20691,9081,ital_cpcllo_m,1
20692,9081,ital_supr_l,1
20693,9082,calabrese_l,1
20694,9082,prsc_argla_m,1
20695,9083,brie_carre_s,1
20696,9083,the_greek_xl,1
20697,9084,pep_msh_pep_m,1
20698,9085,four_cheese_m,1
20699,9085,mediterraneo_l,1
20700,9085,mediterraneo_s,1
20701,9085,spinach_fet_m,1
20702,9086,mexicana_l,1
20703,9086,peppr_salami_m,1
20704,9087,pep_msh_pep_m,1
20705,9087,southw_ckn_m,1
20706,9087,spinach_fet_m,1
20707,9088,ital_veggie_m,1
20708,9088,pep_msh_pep_s,1
20709,9089,green_garden_s,1
20710,9090,pep_msh_pep_s,1
20711,9091,spinach_fet_m,1
20712,9092,bbq_ckn_m,1
20713,9092,hawaiian_s,1
20714,9093,five_cheese_l,1
20715,9093,ital_cpcllo_l,1
20716,9093,southw_ckn_m,1
20717,9094,bbq_ckn_s,1
20718,9094,ital_cpcllo_l,1
20719,9094,prsc_argla_m,1
20720,9094,thai_ckn_l,1
20721,9095,ital_supr_l,1
20722,9095,spicy_ital_m,1
20723,9096,ital_cpcllo_s,1
20724,9096,ital_supr_l,1
20725,9096,sicilian_m,1
20726,9097,cali_ckn_l,1
20727,9097,green_garden_s,1
20728,9098,pep_msh_pep_s,1
20729,9099,pepperoni_l,1
20730,9100,ckn_pesto_s,1
20731,9100,four_cheese_l,1
20732,9100,four_cheese_m,1
20733,9100,ital_veggie_m,1
20734,9100,sicilian_s,1
20735,9101,bbq_ckn_m,1
20736,9101,cali_ckn_s,1
20737,9101,ckn_alfredo_l,1
20738,9101,hawaiian_m,1
20739,9101,hawaiian_s,1
20740,9101,sicilian_m,1
20741,9102,classic_dlx_s,1
20742,9102,ital_supr_l,1
20743,9102,mexicana_l,1
20744,9102,pepperoni_m,1
20745,9102,peppr_salami_m,1
20746,9102,prsc_argla_l,1
20747,9102,prsc_argla_s,1
20748,9102,sicilian_l,2
20749,9102,veggie_veg_l,1
20750,9103,pepperoni_m,1
20751,9104,bbq_ckn_l,1
20752,9104,five_cheese_l,1
20753,9104,ital_cpcllo_s,1
20754,9104,ital_veggie_m,1
20755,9104,pepperoni_m,1
20756,9105,cali_ckn_l,1
20757,9106,big_meat_s,1
20758,9106,pep_msh_pep_m,1
20759,9107,southw_ckn_l,1
20760,9108,cali_ckn_m,1
20761,9108,ital_supr_s,1
20762,9108,sicilian_l,1
20763,9109,cali_ckn_m,1
20764,9109,cali_ckn_s,1
20765,9110,bbq_ckn_l,1
20766,9110,ital_cpcllo_l,1
20767,9110,thai_ckn_l,1
20768,9111,classic_dlx_s,1
20769,9111,southw_ckn_l,1
20770,9111,spin_pesto_l,1
20771,9111,the_greek_s,1
20772,9112,spicy_ital_l,1
20773,9113,spicy_ital_l,1
20774,9114,cali_ckn_l,1
20775,9114,cali_ckn_m,1
20776,9114,spinach_fet_l,1
20777,9115,cali_ckn_l,1
20778,9115,sicilian_m,1
20779,9116,mexicana_l,1
20780,9116,spinach_fet_m,1
20781,9117,big_meat_s,1
20782,9118,cali_ckn_l,1
20783,9118,green_garden_s,1
20784,9118,soppressata_s,1
20785,9118,spinach_supr_l,1
20786,9119,ckn_pesto_s,1
20787,9119,peppr_salami_m,1
20788,9120,big_meat_s,1
20789,9120,brie_carre_s,1
20790,9120,green_garden_s,1
20791,9121,four_cheese_l,1
20792,9121,ital_cpcllo_l,1
20793,9121,pep_msh_pep_s,1
20794,9122,southw_ckn_l,1
20795,9123,ckn_pesto_l,1
20796,9123,ital_supr_m,1
20797,9124,the_greek_l,1
20798,9125,bbq_ckn_m,1
20799,9125,ital_supr_l,1
20800,9125,peppr_salami_l,1
20801,9125,southw_ckn_l,1
20802,9126,pep_msh_pep_s,1
20803,9127,mexicana_l,1
20804,9128,peppr_salami_m,1
20805,9129,pep_msh_pep_m,1
20806,9129,peppr_salami_l,1
20807,9129,peppr_salami_m,1
20808,9129,spicy_ital_m,1
20809,9130,bbq_ckn_l,1
20810,9130,green_garden_s,1
20811,9130,mexicana_m,1
20812,9130,thai_ckn_l,1
20813,9131,four_cheese_l,1
20814,9132,cali_ckn_l,1
20815,9132,five_cheese_l,1
20816,9132,southw_ckn_l,1
20817,9132,southw_ckn_m,1
20818,9133,classic_dlx_m,1
20819,9133,five_cheese_l,1
20820,9133,napolitana_m,1
20821,9133,soppressata_m,1
20822,9134,peppr_salami_s,1
20823,9134,spinach_supr_s,1
20824,9135,classic_dlx_s,1
20825,9135,sicilian_m,1
20826,9135,spinach_fet_l,1
20827,9136,sicilian_m,1
20828,9137,hawaiian_l,1
20829,9137,pepperoni_l,1
20830,9137,spicy_ital_s,1
20831,9138,big_meat_s,1
20832,9138,five_cheese_l,1
20833,9139,five_cheese_l,1
20834,9140,cali_ckn_l,1
20835,9140,cali_ckn_s,1
20836,9140,southw_ckn_s,1
20837,9140,spinach_fet_l,1
20838,9141,spinach_fet_m,1
20839,9141,veggie_veg_m,1
20840,9142,veggie_veg_l,1
20841,9143,the_greek_l,1
20842,9144,bbq_ckn_m,1
20843,9144,ckn_alfredo_s,1
20844,9145,mexicana_l,1
20845,9145,pep_msh_pep_l,1
20846,9145,soppressata_l,1
20847,9146,calabrese_s,1
20848,9146,ital_cpcllo_m,1
20849,9146,the_greek_l,1
20850,9147,sicilian_s,1
20851,9148,green_garden_s,1
20852,9148,thai_ckn_s,1
20853,9149,ital_supr_m,1
20854,9149,pepperoni_m,1
20855,9149,spinach_fet_l,1
20856,9149,veggie_veg_m,1
20857,9150,cali_ckn_s,1
20858,9151,cali_ckn_m,1
20859,9151,southw_ckn_s,1
20860,9152,four_cheese_l,1
20861,9152,four_cheese_m,1
20862,9152,green_garden_s,1
20863,9153,classic_dlx_s,1
20864,9153,ital_supr_m,1
20865,9153,pep_msh_pep_l,1
20866,9153,spin_pesto_l,1
20867,9154,prsc_argla_s,1
20868,9155,spicy_ital_s,1
20869,9155,spinach_fet_s,1
20870,9156,cali_ckn_l,1
20871,9156,thai_ckn_m,1
20872,9157,ital_cpcllo_m,1
20873,9157,spicy_ital_l,1
20874,9158,big_meat_s,1
20875,9158,classic_dlx_m,1
20876,9159,spin_pesto_s,1
20877,9160,classic_dlx_s,1
20878,9160,ital_cpcllo_l,1
20879,9161,green_garden_l,1
20880,9162,spinach_supr_l,1
20881,9162,thai_ckn_l,1
20882,9163,ckn_alfredo_l,1
20883,9163,ckn_alfredo_m,1
20884,9163,classic_dlx_l,1
20885,9163,classic_dlx_s,1
20886,9163,hawaiian_l,1
20887,9163,ital_cpcllo_s,1
20888,9163,mexicana_l,1
20889,9163,pepperoni_l,1
20890,9163,peppr_salami_l,1
20891,9163,sicilian_m,1
20892,9163,spinach_fet_l,1
20893,9164,southw_ckn_m,1
20894,9165,soppressata_m,1
20895,9166,hawaiian_l,1
20896,9166,spinach_fet_s,1
20897,9167,sicilian_l,1
20898,9167,thai_ckn_m,1
20899,9168,cali_ckn_l,1
20900,9168,classic_dlx_s,1
20901,9168,green_garden_m,1
20902,9168,soppressata_l,1
20903,9169,cali_ckn_l,1
20904,9170,cali_ckn_m,1
20905,9171,pepperoni_l,1
20906,9172,sicilian_l,1
20907,9173,bbq_ckn_m,1
20908,9174,bbq_ckn_l,1
20909,9175,classic_dlx_m,1
20910,9175,ital_cpcllo_s,1
20911,9175,ital_veggie_l,1
20912,9176,cali_ckn_m,1
20913,9176,pep_msh_pep_l,1
20914,9176,sicilian_l,1
20915,9176,spinach_supr_l,1
20916,9177,five_cheese_l,1
20917,9178,bbq_ckn_m,1
20918,9178,cali_ckn_l,1
20919,9178,pepperoni_s,1
20920,9178,spinach_fet_m,1
20921,9179,four_cheese_l,1
20922,9179,peppr_salami_s,1
20923,9180,mexicana_l,1
20924,9181,bbq_ckn_s,1
20925,9181,ital_supr_m,1
20926,9181,mexicana_l,1
20927,9181,veggie_veg_s,1
20928,9182,bbq_ckn_s,1
20929,9182,four_cheese_l,1
20930,9182,spicy_ital_l,1
20931,9182,veggie_veg_s,1
20932,9183,napolitana_l,1
20933,9183,spin_pesto_m,1
20934,9184,ital_cpcllo_m,1
20935,9184,sicilian_m,1
20936,9185,prsc_argla_l,1
20937,9186,calabrese_m,1
20938,9187,mediterraneo_m,1
20939,9187,soppressata_l,1
20940,9188,five_cheese_l,1
20941,9188,spinach_supr_m,1
20942,9188,veggie_veg_l,2
20943,9189,peppr_salami_l,1
20944,9190,ckn_alfredo_m,1
20945,9190,five_cheese_l,1
20946,9191,four_cheese_l,1
20947,9191,hawaiian_s,1
20948,9191,ital_supr_m,1
20949,9191,spin_pesto_l,1
20950,9192,cali_ckn_m,1
20951,9192,mexicana_l,1
20952,9192,napolitana_m,1
20953,9192,the_greek_s,1
20954,9193,green_garden_s,1
20955,9194,classic_dlx_m,1
20956,9194,ital_veggie_l,1
20957,9194,soppressata_s,1
20958,9194,spinach_fet_s,1
20959,9195,ckn_alfredo_m,1
20960,9195,thai_ckn_l,1
20961,9196,classic_dlx_m,1
20962,9197,calabrese_l,1
20963,9197,four_cheese_l,1
20964,9197,spinach_fet_s,1
20965,9197,veggie_veg_s,1
20966,9198,ital_supr_m,1
20967,9199,bbq_ckn_l,1
20968,9200,cali_ckn_l,1
20969,9200,soppressata_s,1
20970,9201,ckn_alfredo_s,1
20971,9201,peppr_salami_l,1
20972,9201,sicilian_m,1
20973,9201,sicilian_s,1
20974,9202,ckn_pesto_m,1
20975,9202,napolitana_s,1
20976,9203,mexicana_l,1
20977,9204,cali_ckn_m,1
20978,9204,thai_ckn_m,1
20979,9205,pepperoni_s,1
20980,9205,soppressata_l,1
20981,9206,ckn_pesto_s,1
20982,9206,southw_ckn_s,1
20983,9207,brie_carre_s,1
20984,9207,classic_dlx_m,1
20985,9207,classic_dlx_s,1
20986,9207,four_cheese_l,1
20987,9207,hawaiian_s,1
20988,9207,ital_cpcllo_l,1
20989,9207,ital_supr_l,1
20990,9207,prsc_argla_l,1
20991,9207,prsc_argla_m,1
20992,9207,sicilian_s,2
20993,9207,soppressata_s,1
20994,9207,spinach_fet_s,1
20995,9208,calabrese_s,1
20996,9208,classic_dlx_m,1
20997,9208,pep_msh_pep_m,1
20998,9209,calabrese_l,1
20999,9209,four_cheese_l,1
21000,9209,green_garden_m,1
21001,9209,ital_supr_l,1
21002,9209,mexicana_l,1
21003,9209,peppr_salami_s,1
21004,9209,sicilian_s,1
21005,9209,spinach_supr_s,1
21006,9210,cali_ckn_s,1
21007,9210,peppr_salami_l,1
21008,9210,southw_ckn_l,1
21009,9210,spin_pesto_l,1
21010,9211,bbq_ckn_l,1
21011,9211,cali_ckn_l,1
21012,9212,five_cheese_l,2
21013,9212,southw_ckn_l,1
21014,9213,hawaiian_s,1
21015,9214,big_meat_s,2
21016,9214,cali_ckn_s,1
21017,9214,classic_dlx_s,1
21018,9214,hawaiian_l,1
21019,9214,hawaiian_m,1
21020,9214,ital_cpcllo_s,1
21021,9214,pep_msh_pep_l,1
21022,9214,pep_msh_pep_m,1
21023,9214,pepperoni_l,1
21024,9214,peppr_salami_l,1
21025,9214,peppr_salami_m,1
21026,9214,prsc_argla_l,1
21027,9215,bbq_ckn_m,1
21028,9215,cali_ckn_l,1
21029,9216,pepperoni_m,1
21030,9217,big_meat_s,1
21031,9217,green_garden_s,1
21032,9217,veggie_veg_s,1
21033,9218,peppr_salami_l,1
21034,9219,peppr_salami_m,1
21035,9219,peppr_salami_s,1
21036,9220,big_meat_s,1
21037,9220,pepperoni_m,1
21038,9220,sicilian_l,1
21039,9221,ital_cpcllo_m,1
21040,9222,hawaiian_l,1
21041,9222,ital_supr_m,1
21042,9223,mexicana_l,1
21043,9224,cali_ckn_m,1
21044,9224,southw_ckn_s,1
21045,9224,the_greek_l,1
21046,9224,veggie_veg_l,1
21047,9225,big_meat_s,1
21048,9226,peppr_salami_m,1
21049,9227,spicy_ital_l,1
21050,9228,five_cheese_l,1
21051,9228,hawaiian_l,1
21052,9228,thai_ckn_m,1
21053,9229,pepperoni_l,1
21054,9230,napolitana_m,1
21055,9230,pep_msh_pep_s,1
21056,9231,spin_pesto_s,1
21057,9232,brie_carre_s,1
21058,9232,southw_ckn_s,1
21059,9233,classic_dlx_l,2
21060,9234,classic_dlx_s,1
21061,9234,peppr_salami_m,1
21062,9234,thai_ckn_l,1
21063,9234,the_greek_m,1
21064,9235,ckn_alfredo_m,1
21065,9235,four_cheese_l,1
21066,9236,mediterraneo_s,1
21067,9237,ital_supr_s,1
21068,9237,napolitana_m,1
21069,9238,thai_ckn_l,1
21070,9238,the_greek_m,1
21071,9239,bbq_ckn_m,1
21072,9239,classic_dlx_m,1
21073,9239,pep_msh_pep_s,1
21074,9240,big_meat_s,1
21075,9240,spicy_ital_l,1
21076,9241,green_garden_s,1
21077,9241,ital_cpcllo_l,1
21078,9242,green_garden_s,1
21079,9242,ital_veggie_m,1
21080,9242,spinach_supr_m,1
21081,9243,sicilian_l,1
21082,9244,green_garden_s,1
21083,9244,mediterraneo_l,1
21084,9245,green_garden_s,1
21085,9245,peppr_salami_l,1
21086,9245,spicy_ital_l,1
21087,9246,big_meat_s,1
21088,9246,cali_ckn_l,1
21089,9246,pepperoni_l,1
21090,9247,mexicana_l,1
21091,9248,classic_dlx_s,1
21092,9248,southw_ckn_m,1
21093,9249,ital_supr_m,1
21094,9250,veggie_veg_s,1
21095,9251,big_meat_s,1
21096,9251,napolitana_s,1
21097,9252,four_cheese_l,1
21098,9252,spin_pesto_l,1
21099,9252,spinach_fet_l,1
21100,9252,thai_ckn_l,1
21101,9253,four_cheese_m,1
21102,9254,classic_dlx_s,1
21103,9254,napolitana_l,1
21104,9255,ckn_alfredo_m,1
21105,9255,classic_dlx_s,1
21106,9255,napolitana_m,1
21107,9256,southw_ckn_m,1
21108,9256,thai_ckn_l,1
21109,9257,cali_ckn_m,1
21110,9257,ital_supr_m,1
21111,9257,peppr_salami_l,1
21112,9258,classic_dlx_m,1
21113,9258,five_cheese_l,1
21114,9259,green_garden_m,1
21115,9260,hawaiian_s,1
21116,9261,napolitana_l,1
21117,9261,napolitana_m,1
21118,9261,spinach_supr_l,1
21119,9262,veggie_veg_m,1
21120,9263,ckn_alfredo_m,1
21121,9263,five_cheese_l,1
21122,9263,spin_pesto_m,1
21123,9264,calabrese_m,1
21124,9265,the_greek_xl,1
21125,9266,spicy_ital_l,1
21126,9267,ital_supr_l,1
21127,9267,peppr_salami_l,1
21128,9267,spinach_supr_m,1
21129,9268,ital_supr_s,1
21130,9269,bbq_ckn_m,1
21131,9269,ital_cpcllo_l,1
21132,9269,prsc_argla_m,1
21133,9269,spicy_ital_l,1
21134,9270,spinach_supr_s,1
21135,9271,five_cheese_l,1
21136,9271,four_cheese_m,1
21137,9271,hawaiian_m,1
21138,9271,pepperoni_m,1
21139,9272,cali_ckn_l,1
21140,9272,ital_supr_l,1
21141,9272,spinach_fet_m,1
21142,9273,four_cheese_l,1
21143,9273,southw_ckn_s,1
21144,9274,ital_cpcllo_l,1
21145,9274,spinach_supr_m,1
21146,9275,pep_msh_pep_l,1
21147,9276,bbq_ckn_m,1
21148,9276,cali_ckn_l,1
21149,9276,ital_cpcllo_l,1
21150,9276,peppr_salami_m,1
21151,9277,five_cheese_l,1
21152,9278,big_meat_s,1
21153,9278,classic_dlx_l,1
21154,9278,veggie_veg_m,1
21155,9279,cali_ckn_m,1
21156,9279,mexicana_m,1
21157,9279,pepperoni_l,1
21158,9279,spin_pesto_m,1
21159,9280,four_cheese_m,1
21160,9281,four_cheese_l,1
21161,9281,hawaiian_s,1
21162,9281,ital_supr_s,1
21163,9281,southw_ckn_m,1
21164,9282,hawaiian_s,1
21165,9282,thai_ckn_l,2
21166,9282,the_greek_xl,1
21167,9283,calabrese_s,1
21168,9283,ckn_pesto_m,1
21169,9283,ital_cpcllo_s,1
21170,9283,ital_supr_l,1
21171,9283,ital_supr_s,1
21172,9283,mexicana_m,1
21173,9283,napolitana_s,1
21174,9283,soppressata_s,1
21175,9283,thai_ckn_m,1
21176,9284,big_meat_s,1
21177,9284,cali_ckn_m,1
21178,9285,southw_ckn_l,1
21179,9286,bbq_ckn_l,1
21180,9286,cali_ckn_m,1
21181,9287,big_meat_s,1
21182,9287,brie_carre_s,1
21183,9287,ckn_pesto_m,1
21184,9287,sicilian_s,1
21185,9288,veggie_veg_l,1
21186,9289,classic_dlx_s,1
21187,9289,soppressata_l,1
21188,9290,ital_veggie_m,1
21189,9290,spinach_fet_l,1
21190,9291,classic_dlx_s,1
21191,9292,bbq_ckn_m,1
21192,9293,ital_supr_l,1
21193,9293,ital_veggie_m,1
21194,9294,pep_msh_pep_m,1
21195,9294,veggie_veg_s,1
21196,9295,cali_ckn_m,1
21197,9295,hawaiian_l,1
21198,9296,four_cheese_l,1
21199,9296,ital_veggie_m,1
21200,9297,napolitana_m,1
21201,9297,pepperoni_m,1
21202,9297,spicy_ital_l,1
21203,9297,thai_ckn_l,1
21204,9298,four_cheese_l,1
21205,9298,sicilian_m,1
21206,9299,southw_ckn_m,1
21207,9299,spin_pesto_l,1
21208,9299,veggie_veg_m,1
21209,9300,bbq_ckn_m,1
21210,9300,classic_dlx_m,1
21211,9300,hawaiian_l,1
21212,9300,spinach_supr_s,1
21213,9301,green_garden_s,1
21214,9301,the_greek_xl,1
21215,9302,classic_dlx_s,1
21216,9302,four_cheese_l,1
21217,9302,ital_supr_l,1
21218,9302,napolitana_s,1
21219,9303,bbq_ckn_m,1
21220,9303,big_meat_s,1
21221,9303,four_cheese_l,1
21222,9304,cali_ckn_m,1
21223,9304,ckn_pesto_m,1
21224,9304,spinach_fet_s,1
21225,9304,thai_ckn_l,1
21226,9305,classic_dlx_l,1
21227,9305,pep_msh_pep_l,1
21228,9305,prsc_argla_l,1
21229,9305,spicy_ital_s,1
21230,9306,peppr_salami_m,1
21231,9307,brie_carre_s,1
21232,9307,spinach_fet_m,1
21233,9308,mexicana_l,1
21234,9309,the_greek_m,1
21235,9310,four_cheese_m,1
21236,9311,pep_msh_pep_s,1
21237,9312,pepperoni_m,1
21238,9312,veggie_veg_m,1
21239,9313,spicy_ital_l,1
21240,9313,the_greek_xl,1
21241,9314,classic_dlx_m,1
21242,9314,four_cheese_l,1
21243,9314,pepperoni_l,1
21244,9315,cali_ckn_l,1
21245,9315,napolitana_m,1
21246,9316,bbq_ckn_m,1
21247,9316,ital_supr_m,1
21248,9316,peppr_salami_m,1
21249,9317,five_cheese_l,1
21250,9318,cali_ckn_l,1
21251,9318,four_cheese_l,1
21252,9318,ital_supr_s,1
21253,9318,spinach_supr_l,1
21254,9319,cali_ckn_s,1
21255,9320,spin_pesto_l,1
21256,9320,veggie_veg_l,1
21257,9321,five_cheese_l,1
21258,9321,spicy_ital_m,1
21259,9322,spicy_ital_m,1
21260,9322,thai_ckn_l,1
21261,9323,bbq_ckn_l,1
21262,9323,big_meat_s,1
21263,9323,pepperoni_l,1
21264,9323,thai_ckn_l,1
21265,9324,big_meat_s,1
21266,9324,green_garden_s,1
21267,9325,mexicana_l,1
21268,9325,prsc_argla_l,1
21269,9326,ital_supr_m,1
21270,9327,classic_dlx_m,1
21271,9328,pep_msh_pep_s,1
21272,9328,prsc_argla_l,1
21273,9329,southw_ckn_m,1
21274,9330,thai_ckn_m,1
21275,9331,bbq_ckn_m,1
21276,9331,big_meat_s,1
21277,9331,cali_ckn_l,1
21278,9331,ckn_pesto_m,1
21279,9331,four_cheese_l,1
21280,9331,four_cheese_m,1
21281,9331,hawaiian_l,1
21282,9331,ital_cpcllo_m,1
21283,9331,ital_veggie_m,1
21284,9331,mexicana_m,1
21285,9331,napolitana_l,2
21286,9331,sicilian_l,1
21287,9331,sicilian_s,1
21288,9331,veggie_veg_m,1
21289,9332,big_meat_s,1
21290,9333,spicy_ital_s,1
21291,9334,bbq_ckn_m,1
21292,9334,classic_dlx_m,1
21293,9334,hawaiian_s,1
21294,9334,napolitana_m,1
21295,9334,spicy_ital_m,1
21296,9334,thai_ckn_l,1
21297,9334,veggie_veg_l,1
21298,9335,southw_ckn_m,1
21299,9336,prsc_argla_m,1
21300,9336,sicilian_m,1
21301,9336,southw_ckn_l,1
21302,9336,veggie_veg_m,1
21303,9337,napolitana_s,1
21304,9338,spinach_fet_l,1
21305,9339,hawaiian_l,1
21306,9340,cali_ckn_l,1
21307,9341,mediterraneo_l,1
21308,9342,classic_dlx_m,1
21309,9342,mediterraneo_m,1
21310,9342,spicy_ital_l,1
21311,9342,spinach_fet_l,1
21312,9343,mexicana_s,1
21313,9344,bbq_ckn_s,1
21314,9345,soppressata_m,1
21315,9346,ckn_alfredo_m,1
21316,9347,four_cheese_l,1
21317,9347,hawaiian_l,1
21318,9347,ital_cpcllo_s,1
21319,9347,pepperoni_l,1
21320,9348,spinach_supr_s,1
21321,9349,big_meat_s,1
21322,9349,ckn_pesto_l,2
21323,9350,bbq_ckn_m,1
21324,9350,pepperoni_m,1
21325,9350,spicy_ital_l,1
21326,9351,cali_ckn_s,1
21327,9352,four_cheese_l,1
21328,9352,prsc_argla_m,1
21329,9353,pepperoni_l,1
21330,9354,bbq_ckn_l,1
21331,9354,classic_dlx_m,1
21332,9354,mexicana_s,1
21333,9354,veggie_veg_s,1
21334,9355,the_greek_xl,1
21335,9356,bbq_ckn_l,1
21336,9356,big_meat_s,1
21337,9356,five_cheese_l,1
21338,9356,napolitana_m,1
21339,9357,ital_supr_l,1
21340,9357,pep_msh_pep_s,1
21341,9358,calabrese_m,1
21342,9359,hawaiian_m,1
21343,9359,pep_msh_pep_l,1
21344,9360,brie_carre_s,1
21345,9360,ital_veggie_m,1
21346,9361,five_cheese_l,1
21347,9361,ital_supr_l,1
21348,9362,classic_dlx_l,1
21349,9362,five_cheese_l,1
21350,9363,peppr_salami_l,1
21351,9363,sicilian_s,1
21352,9364,ital_supr_l,1
21353,9364,mediterraneo_m,1
21354,9365,four_cheese_l,1
21355,9365,peppr_salami_m,1
21356,9366,cali_ckn_m,1
21357,9366,classic_dlx_m,1
21358,9366,ital_supr_m,1
21359,9367,four_cheese_m,1
21360,9367,spin_pesto_l,2
21361,9368,ckn_pesto_l,1
21362,9368,ital_cpcllo_l,1
21363,9368,spicy_ital_l,1
21364,9368,spinach_supr_s,1
21365,9369,the_greek_xl,1
21366,9370,ckn_pesto_m,1
21367,9370,mediterraneo_l,1
21368,9371,napolitana_s,1
21369,9372,big_meat_s,1
21370,9372,ital_veggie_s,1
21371,9372,pep_msh_pep_l,1
21372,9373,ckn_alfredo_m,1
21373,9374,southw_ckn_s,1
21374,9374,spicy_ital_m,1
21375,9375,napolitana_l,1
21376,9375,pepperoni_m,1
21377,9376,bbq_ckn_m,1
21378,9376,five_cheese_l,1
21379,9377,napolitana_m,1
21380,9378,the_greek_l,1
