order_details_id,order_id,pizza_id,quantity
8213,3607,spinach_fet_s,1
8214,3607,spinach_supr_l,1
8215,3608,bbq_ckn_l,1
8216,3608,green_garden_s,1
8217,3608,ital_cpcllo_l,1
8218,3608,mexicana_l,1
8219,3609,bbq_ckn_l,1
8220,3609,thai_ckn_s,1
8221,3610,classic_dlx_m,2
8222,3610,classic_dlx_s,1
8223,3610,ital_veggie_l,1
8224,3611,southw_ckn_m,1
8225,3612,spin_pesto_m,1
8226,3613,four_cheese_l,1
8227,3613,the_greek_xl,1
8228,3614,sicilian_l,1
8229,3614,spin_pesto_l,1
8230,3615,bbq_ckn_s,1
8231,3615,cali_ckn_m,1
8232,3615,pepperoni_m,1
8233,3616,cali_ckn_l,1
8234,3616,veggie_veg_s,1
8235,3617,bbq_ckn_l,1
8236,3617,southw_ckn_l,1
8237,3617,veggie_veg_l,1
8238,3618,big_meat_s,1
8239,3618,classic_dlx_m,1
8240,3618,peppr_salami_s,1
8241,3618,prsc_argla_l,1
8242,3619,napolitana_l,1
8243,3619,thai_ckn_l,1
8244,3620,calabrese_m,1
8245,3621,pepperoni_s,1
8246,3622,hawaiian_m,1
8247,3622,peppr_salami_l,1
8248,3622,prsc_argla_m,1
8249,3622,the_greek_xl,1
8250,3623,ckn_pesto_s,1
8251,3623,classic_dlx_m,1
8252,3623,thai_ckn_l,1
8253,3624,southw_ckn_l,1
8254,3625,bbq_ckn_s,1
8255,3625,mediterraneo_l,1
8256,3626,mexicana_l,1
8257,3626,prsc_argla_l,1
8258,3626,thai_ckn_l,1
8259,3627,ital_veggie_s,1
8260,3627,spicy_ital_l,1
8261,3627,spinach_supr_l,1
8262,3628,bbq_ckn_s,1
8263,3628,mexicana_l,1
8264,3629,big_meat_s,1
8265,3629,classic_dlx_m,1
8266,3629,green_garden_l,1
8267,3629,veggie_veg_m,1
8268,3630,ital_cpcllo_s,1
8269,3630,peppr_salami_l,1
8270,3630,spinach_fet_l,1
8271,3631,spicy_ital_m,1
8272,3632,pepperoni_l,1
8273,3633,hawaiian_m,1
8274,3633,pep_msh_pep_m,1
8275,3633,pepperoni_m,1
8276,3634,big_meat_s,1
8277,3634,classic_dlx_m,1
8278,3634,southw_ckn_l,1
8279,3635,sicilian_l,1
8280,3635,southw_ckn_l,1
8281,3635,southw_ckn_m,1
8282,3635,southw_ckn_s,1
8283,3636,pep_msh_pep_m,1
8284,3636,southw_ckn_l,1
8285,3637,hawaiian_s,1
8286,3638,cali_ckn_l,1
8287,3639,cali_ckn_l,1
8288,3639,spicy_ital_s,1
8289,3640,sicilian_s,1
8290,3641,napolitana_l,1
8291,3642,five_cheese_l,1
8292,3642,hawaiian_m,1
8293,3642,southw_ckn_m,1
8294,3643,five_cheese_l,1
8295,3643,ital_cpcllo_l,1
8296,3643,napolitana_m,1
8297,3643,prsc_argla_s,1
8298,3644,hawaiian_l,1
8299,3645,cali_ckn_m,1
8300,3646,green_garden_s,1
8301,3646,spinach_fet_s,1
8302,3647,prsc_argla_l,1
8303,3648,ckn_alfredo_l,1
8304,3648,hawaiian_s,1
8305,3649,big_meat_s,1
8306,3649,four_cheese_l,1
8307,3649,spinach_fet_m,1
8308,3649,spinach_supr_s,1
8309,3650,calabrese_m,1
8310,3650,green_garden_m,1
8311,3650,hawaiian_l,1
8312,3651,five_cheese_l,1
8313,3652,ital_supr_m,1
8314,3652,ital_veggie_m,1
8315,3652,southw_ckn_m,1
8316,3652,spinach_supr_s,1
8317,3653,peppr_salami_l,1
8318,3654,bbq_ckn_s,1
8319,3654,big_meat_s,1
8320,3654,cali_ckn_l,2
8321,3654,cali_ckn_m,1
8322,3654,ckn_alfredo_m,1
8323,3654,classic_dlx_l,1
8324,3654,hawaiian_l,1
8325,3654,hawaiian_s,1
8326,3654,mexicana_l,1
8327,3654,napolitana_m,1
8328,3654,sicilian_m,1
8329,3654,spicy_ital_m,1
8330,3655,classic_dlx_s,1
8331,3655,napolitana_l,1
8332,3655,sicilian_m,1
8333,3655,thai_ckn_s,1
8334,3656,spinach_fet_s,1
8335,3657,four_cheese_m,1
8336,3657,mexicana_m,1
8337,3658,ital_cpcllo_l,1
8338,3658,thai_ckn_l,2
8339,3659,cali_ckn_s,1
8340,3659,hawaiian_m,1
8341,3659,pepperoni_l,1
8342,3659,peppr_salami_l,1
8343,3659,prsc_argla_m,1
8344,3659,soppressata_s,1
8345,3659,southw_ckn_l,1
8346,3659,spin_pesto_s,2
8347,3659,veggie_veg_m,1
8348,3659,veggie_veg_s,1
8349,3660,big_meat_s,1
8350,3660,classic_dlx_m,1
8351,3660,hawaiian_l,1
8352,3660,pepperoni_m,1
8353,3661,bbq_ckn_m,1
8354,3661,ital_cpcllo_l,1
8355,3661,mexicana_s,1
8356,3661,thai_ckn_m,1
8357,3662,four_cheese_m,1
8358,3663,ckn_alfredo_m,1
8359,3663,mediterraneo_m,1
8360,3663,mexicana_l,1
8361,3663,sicilian_l,1
8362,3664,classic_dlx_s,1
8363,3665,bbq_ckn_l,1
8364,3665,ital_cpcllo_l,1
8365,3665,ital_veggie_l,1
8366,3666,bbq_ckn_l,1
8367,3666,soppressata_l,1
8368,3667,ckn_alfredo_m,1
8369,3667,peppr_salami_l,1
8370,3667,peppr_salami_s,1
8371,3668,hawaiian_s,1
8372,3668,ital_cpcllo_l,1
8373,3668,sicilian_l,1
8374,3669,big_meat_s,1
8375,3669,brie_carre_s,1
8376,3669,spinach_supr_l,1
8377,3670,classic_dlx_m,1
8378,3670,veggie_veg_m,1
8379,3671,classic_dlx_l,1
8380,3671,prsc_argla_l,1
8381,3671,the_greek_m,1
8382,3672,thai_ckn_l,1
8383,3673,brie_carre_s,1
8384,3673,spinach_fet_l,1
8385,3674,spin_pesto_s,1
8386,3675,ckn_alfredo_l,1
8387,3675,hawaiian_s,1
8388,3675,mexicana_l,1
8389,3675,spinach_fet_m,1
8390,3676,sicilian_m,1
8391,3677,big_meat_s,1
8392,3677,ital_veggie_m,1
8393,3677,pepperoni_l,1
8394,3677,peppr_salami_m,1
8395,3678,pepperoni_s,1
8396,3678,spin_pesto_s,1
8397,3679,veggie_veg_l,1
8398,3680,bbq_ckn_s,1
8399,3681,hawaiian_m,1
8400,3682,cali_ckn_m,1
8401,3682,mexicana_l,1
8402,3683,classic_dlx_m,1
8403,3683,five_cheese_l,1
8404,3683,peppr_salami_l,1
8405,3683,southw_ckn_l,1
8406,3684,brie_carre_s,1
8407,3685,ital_cpcllo_s,1
8408,3685,mediterraneo_l,1
8409,3685,pep_msh_pep_s,1
8410,3686,prsc_argla_l,1
8411,3687,sicilian_l,1
8412,3688,bbq_ckn_m,1
8413,3688,pep_msh_pep_s,1
8414,3689,ckn_alfredo_m,1
8415,3689,five_cheese_l,2
8416,3689,spicy_ital_m,1
8417,3690,ckn_pesto_l,1
8418,3690,soppressata_m,1
8419,3691,bbq_ckn_l,1
8420,3691,mexicana_l,1
8421,3691,prsc_argla_s,1
8422,3691,sicilian_l,1
8423,3692,ckn_alfredo_l,1
8424,3692,classic_dlx_s,1
8425,3692,hawaiian_m,1
8426,3692,ital_supr_m,1
8427,3692,pep_msh_pep_s,1
8428,3692,peppr_salami_l,1
8429,3692,thai_ckn_m,1
8430,3693,classic_dlx_l,1
8431,3694,calabrese_m,1
8432,3695,ital_cpcllo_l,1
8433,3696,hawaiian_s,1
8434,3697,green_garden_m,1
8435,3697,ital_veggie_m,1
8436,3697,napolitana_m,1
8437,3698,ital_cpcllo_m,1
8438,3698,mediterraneo_l,1
8439,3699,big_meat_s,1
8440,3699,southw_ckn_l,1
8441,3699,southw_ckn_m,1
8442,3700,calabrese_m,1
8443,3700,pepperoni_m,1
8444,3701,four_cheese_l,1
8445,3702,bbq_ckn_l,1
8446,3702,classic_dlx_l,1
8447,3702,five_cheese_l,1
8448,3702,ital_cpcllo_m,1
8449,3702,ital_cpcllo_s,1
8450,3702,peppr_salami_l,1
8451,3702,spinach_fet_s,1
8452,3702,the_greek_m,1
8453,3703,bbq_ckn_l,1
8454,3703,brie_carre_s,1
8455,3703,calabrese_m,1
8456,3704,hawaiian_s,1
8457,3705,ckn_pesto_l,1
8458,3705,classic_dlx_s,1
8459,3705,ital_veggie_m,1
8460,3705,mexicana_m,1
8461,3705,prsc_argla_m,1
8462,3706,napolitana_l,1
8463,3707,hawaiian_l,1
8464,3708,peppr_salami_s,1
8465,3709,sicilian_l,2
8466,3709,southw_ckn_l,1
8467,3710,bbq_ckn_l,1
8468,3710,cali_ckn_l,1
8469,3710,cali_ckn_m,1
8470,3710,ital_veggie_s,1
8471,3710,pep_msh_pep_m,2
8472,3710,peppr_salami_l,1
8473,3710,prsc_argla_s,1
8474,3710,sicilian_l,1
8475,3710,southw_ckn_m,1
8476,3710,thai_ckn_l,1
8477,3711,southw_ckn_s,1
8478,3712,thai_ckn_s,1
8479,3713,bbq_ckn_m,1
8480,3713,cali_ckn_l,1
8481,3713,hawaiian_s,1
8482,3713,mexicana_m,1
8483,3714,hawaiian_l,1
8484,3715,ckn_alfredo_m,1
8485,3715,ital_supr_l,1
8486,3715,veggie_veg_m,1
8487,3716,hawaiian_s,1
8488,3716,napolitana_s,1
8489,3717,cali_ckn_s,1
8490,3717,ital_supr_m,1
8491,3718,spinach_fet_m,1
8492,3719,ital_cpcllo_m,1
8493,3720,ckn_pesto_m,1
8494,3721,classic_dlx_s,1
8495,3722,calabrese_m,1
8496,3723,mediterraneo_s,1
8497,3723,thai_ckn_m,1
8498,3724,classic_dlx_s,1
8499,3724,green_garden_m,1
8500,3724,pepperoni_l,1
8501,3724,thai_ckn_s,1
8502,3725,cali_ckn_m,1
8503,3725,napolitana_m,1
8504,3725,the_greek_xl,1
8505,3726,big_meat_s,1
8506,3726,prsc_argla_s,1
8507,3727,ckn_alfredo_l,1
8508,3728,ckn_alfredo_l,1
8509,3728,napolitana_m,1
8510,3728,prsc_argla_s,1
8511,3728,spinach_supr_l,1
8512,3729,bbq_ckn_l,1
8513,3729,classic_dlx_l,1
8514,3729,classic_dlx_s,1
8515,3729,five_cheese_l,1
8516,3729,napolitana_s,1
8517,3729,thai_ckn_l,1
8518,3730,ckn_alfredo_m,1
8519,3730,mediterraneo_s,1
8520,3731,four_cheese_m,1
8521,3732,spicy_ital_l,1
8522,3732,veggie_veg_m,1
8523,3733,bbq_ckn_l,1
8524,3733,bbq_ckn_m,1
8525,3733,napolitana_l,1
8526,3733,veggie_veg_l,1
8527,3734,big_meat_s,1
8528,3734,ital_supr_m,1
8529,3734,pepperoni_s,1
8530,3734,prsc_argla_l,1
8531,3735,pep_msh_pep_l,1
8532,3735,southw_ckn_l,1
8533,3735,thai_ckn_m,1
8534,3736,big_meat_s,1
8535,3736,cali_ckn_l,1
8536,3736,mexicana_l,1
8537,3736,spinach_fet_s,1
8538,3737,cali_ckn_m,2
8539,3738,ital_cpcllo_s,1
8540,3738,thai_ckn_m,1
8541,3739,ital_cpcllo_m,1
8542,3739,mediterraneo_m,1
8543,3740,sicilian_s,1
8544,3741,four_cheese_m,1
8545,3741,peppr_salami_l,1
8546,3742,ital_supr_m,1
8547,3743,thai_ckn_l,1
8548,3744,big_meat_s,1
8549,3744,four_cheese_l,1
8550,3745,bbq_ckn_m,1
8551,3745,cali_ckn_m,1
8552,3746,napolitana_s,1
8553,3746,spinach_supr_l,1
8554,3747,bbq_ckn_m,1
8555,3747,ckn_alfredo_m,1
8556,3748,bbq_ckn_l,1
8557,3748,cali_ckn_l,1
8558,3748,mediterraneo_s,1
8559,3749,classic_dlx_l,1
8560,3749,hawaiian_l,1
8561,3749,ital_veggie_m,1
8562,3749,pep_msh_pep_m,1
8563,3750,southw_ckn_m,1
8564,3751,ital_supr_m,1
8565,3751,napolitana_s,1
8566,3751,pepperoni_l,1
8567,3751,spicy_ital_l,1
8568,3752,four_cheese_l,1
8569,3753,five_cheese_l,1
8570,3753,hawaiian_l,1
8571,3753,spicy_ital_l,1
8572,3754,hawaiian_s,1
8573,3755,bbq_ckn_l,1
8574,3756,bbq_ckn_l,1
8575,3756,calabrese_l,1
8576,3756,classic_dlx_s,1
8577,3756,pep_msh_pep_s,1
8578,3757,cali_ckn_m,1
8579,3758,ital_cpcllo_l,1
8580,3759,thai_ckn_l,1
8581,3760,bbq_ckn_s,1
8582,3761,spinach_supr_s,1
8583,3762,hawaiian_l,1
8584,3763,five_cheese_l,1
8585,3764,classic_dlx_s,1
8586,3764,prsc_argla_m,1
8587,3765,cali_ckn_l,2
8588,3765,pep_msh_pep_l,1
8589,3765,spicy_ital_l,1
8590,3765,the_greek_xl,1
8591,3765,veggie_veg_s,1
8592,3766,cali_ckn_l,1
8593,3767,classic_dlx_m,1
8594,3767,ital_veggie_l,1
8595,3768,thai_ckn_l,1
8596,3769,ital_veggie_l,1
8597,3769,veggie_veg_m,1
8598,3770,mediterraneo_l,1
8599,3771,five_cheese_l,1
8600,3771,mediterraneo_m,1
8601,3772,prsc_argla_s,1
8602,3773,ital_cpcllo_l,1
8603,3773,napolitana_s,1
8604,3773,spicy_ital_m,1
8605,3774,classic_dlx_m,1
8606,3774,five_cheese_l,1
8607,3774,four_cheese_l,1
8608,3774,hawaiian_l,1
8609,3774,ital_supr_s,1
8610,3774,pep_msh_pep_l,1
8611,3774,sicilian_s,1
8612,3774,soppressata_l,1
8613,3774,spinach_supr_l,1
8614,3774,veggie_veg_m,1
8615,3775,peppr_salami_l,1
8616,3776,four_cheese_l,1
8617,3776,hawaiian_l,1
8618,3776,napolitana_s,1
8619,3776,peppr_salami_l,1
8620,3776,southw_ckn_l,1
8621,3777,hawaiian_l,1
8622,3778,mexicana_l,1
8623,3778,pepperoni_m,1
8624,3779,four_cheese_l,1
8625,3779,mexicana_l,1
8626,3780,hawaiian_m,1
8627,3780,ital_supr_m,1
8628,3780,peppr_salami_s,1
8629,3780,spinach_supr_s,1
8630,3781,prsc_argla_m,1
8631,3782,pepperoni_m,1
8632,3782,southw_ckn_s,1
8633,3782,spicy_ital_l,1
8634,3782,the_greek_xl,1
8635,3783,green_garden_s,1
8636,3783,hawaiian_l,1
8637,3783,southw_ckn_l,1
8638,3783,spicy_ital_s,1
8639,3784,sicilian_m,1
8640,3785,cali_ckn_m,1
8641,3786,hawaiian_m,1
8642,3786,peppr_salami_l,1
8643,3787,calabrese_l,1
8644,3787,four_cheese_l,1
8645,3787,pepperoni_m,1
8646,3788,pep_msh_pep_s,1
8647,3788,spin_pesto_m,1
8648,3789,four_cheese_l,1
8649,3789,four_cheese_m,1
8650,3789,ital_cpcllo_m,1
8651,3789,pep_msh_pep_s,1
8652,3790,classic_dlx_s,1
8653,3791,prsc_argla_m,1
8654,3792,classic_dlx_s,1
8655,3792,thai_ckn_l,1
8656,3793,bbq_ckn_s,1
8657,3793,classic_dlx_m,1
8658,3793,pep_msh_pep_m,1
8659,3793,veggie_veg_m,1
8660,3794,thai_ckn_s,1
8661,3794,the_greek_s,1
8662,3795,big_meat_s,1
8663,3795,spinach_fet_l,1
8664,3796,cali_ckn_l,1
8665,3796,southw_ckn_m,1
8666,3796,thai_ckn_s,1
8667,3797,southw_ckn_s,1
8668,3798,cali_ckn_l,1
8669,3798,prsc_argla_m,1
8670,3798,soppressata_l,1
8671,3798,spin_pesto_s,1
8672,3799,cali_ckn_m,1
8673,3799,ckn_alfredo_m,1
8674,3799,veggie_veg_s,1
8675,3800,hawaiian_l,1
8676,3800,mexicana_s,1
8677,3800,soppressata_l,1
8678,3800,thai_ckn_m,1
8679,3801,big_meat_s,2
8680,3801,ital_cpcllo_l,1
8681,3801,mexicana_l,1
8682,3802,ital_supr_l,1
8683,3802,prsc_argla_l,1
8684,3803,hawaiian_l,1
8685,3804,four_cheese_l,1
8686,3805,prsc_argla_s,1
8687,3806,cali_ckn_m,1
8688,3806,ital_supr_m,1
8689,3807,five_cheese_l,1
8690,3807,ital_cpcllo_l,1
8691,3807,thai_ckn_l,1
8692,3808,bbq_ckn_m,1
8693,3809,pepperoni_l,1
8694,3809,sicilian_s,1
8695,3809,the_greek_s,1
8696,3809,veggie_veg_s,1
8697,3810,spicy_ital_m,1
8698,3811,soppressata_s,1
8699,3812,pep_msh_pep_s,1
8700,3812,southw_ckn_l,1
8701,3812,thai_ckn_l,1
8702,3813,veggie_veg_s,1
8703,3814,veggie_veg_l,1
8704,3815,soppressata_m,1
8705,3816,cali_ckn_l,1
8706,3816,prsc_argla_l,1
8707,3817,classic_dlx_s,1
8708,3818,five_cheese_l,1
8709,3818,mediterraneo_m,1
8710,3818,spicy_ital_s,1
8711,3818,spinach_fet_s,1
8712,3819,classic_dlx_m,1
8713,3820,spicy_ital_l,1
8714,3821,big_meat_s,1
8715,3821,ckn_alfredo_m,1
8716,3821,classic_dlx_l,1
8717,3821,four_cheese_l,1
8718,3821,hawaiian_s,2
8719,3821,mexicana_m,1
8720,3821,pepperoni_s,1
8721,3821,prsc_argla_m,1
8722,3821,spicy_ital_l,1
8723,3822,soppressata_m,1
8724,3823,ckn_alfredo_s,1
8725,3824,pep_msh_pep_m,1
8726,3825,spinach_fet_m,1
8727,3826,calabrese_l,1
8728,3826,cali_ckn_l,1
8729,3827,pepperoni_m,1
8730,3827,prsc_argla_m,1
8731,3827,sicilian_m,1
8732,3828,bbq_ckn_s,1
8733,3828,big_meat_s,2
8734,3828,classic_dlx_s,2
8735,3828,ital_supr_m,1
8736,3828,sicilian_l,1
8737,3828,southw_ckn_l,1
8738,3828,spicy_ital_l,1
8739,3828,spin_pesto_l,1
8740,3828,spin_pesto_s,1
8741,3828,veggie_veg_l,1
8742,3829,bbq_ckn_s,1
8743,3830,hawaiian_s,1
8744,3831,spinach_supr_l,1
8745,3832,soppressata_m,1
8746,3833,brie_carre_s,2
8747,3833,cali_ckn_l,1
8748,3834,ckn_pesto_s,1
8749,3834,hawaiian_s,1
8750,3834,mexicana_m,1
8751,3834,napolitana_s,1
8752,3835,ital_supr_l,1
8753,3836,classic_dlx_m,1
8754,3837,ckn_pesto_m,1
8755,3838,bbq_ckn_m,1
8756,3839,ital_veggie_s,1
8757,3840,spinach_fet_l,1
8758,3840,veggie_veg_s,1
8759,3841,southw_ckn_l,1
8760,3841,spin_pesto_s,1
8761,3842,bbq_ckn_l,1
8762,3842,mexicana_l,1
8763,3843,bbq_ckn_m,1
8764,3843,veggie_veg_m,1
8765,3844,ckn_alfredo_m,1
8766,3844,thai_ckn_l,1
8767,3845,classic_dlx_m,1
8768,3845,ital_supr_m,1
8769,3846,pepperoni_s,1
8770,3846,spinach_fet_m,1
8771,3847,hawaiian_s,1
8772,3847,ital_veggie_m,1
8773,3848,four_cheese_l,1
8774,3849,spicy_ital_l,1
8775,3850,veggie_veg_l,1
8776,3851,ckn_alfredo_m,1
8777,3851,prsc_argla_m,1
8778,3851,soppressata_s,1
8779,3852,hawaiian_s,1
8780,3852,peppr_salami_s,1
8781,3852,thai_ckn_m,1
8782,3853,calabrese_l,1
8783,3853,mexicana_l,1
8784,3853,pepperoni_l,1
8785,3853,pepperoni_m,1
8786,3854,ital_supr_l,1
8787,3855,cali_ckn_s,1
8788,3855,five_cheese_l,1
8789,3856,four_cheese_l,1
8790,3856,pepperoni_l,1
8791,3856,sicilian_s,1
8792,3856,southw_ckn_l,1
8793,3857,pepperoni_m,1
8794,3858,hawaiian_m,2
8795,3858,prsc_argla_l,1
8796,3858,prsc_argla_m,1
8797,3859,brie_carre_s,1
8798,3860,classic_dlx_s,1
8799,3860,green_garden_s,1
8800,3860,mediterraneo_s,1
8801,3860,veggie_veg_s,1
8802,3861,ckn_alfredo_m,1
8803,3861,green_garden_m,1
8804,3861,pep_msh_pep_l,1
8805,3861,thai_ckn_l,1
8806,3862,ital_supr_m,1
8807,3863,ital_cpcllo_m,1
8808,3863,ital_veggie_l,1
8809,3863,pepperoni_l,1
8810,3864,pepperoni_m,1
8811,3864,thai_ckn_l,1
8812,3865,five_cheese_l,1
8813,3865,hawaiian_s,1
8814,3865,spicy_ital_l,1
8815,3865,spin_pesto_s,1
8816,3866,five_cheese_l,2
8817,3866,pep_msh_pep_s,1
8818,3866,southw_ckn_l,1
8819,3867,bbq_ckn_s,1
8820,3867,ital_supr_l,1
8821,3867,napolitana_m,1
8822,3868,bbq_ckn_l,1
8823,3869,bbq_ckn_l,1
8824,3869,peppr_salami_l,1
8825,3869,prsc_argla_m,2
8826,3870,cali_ckn_l,1
8827,3870,five_cheese_l,1
8828,3870,sicilian_m,1
8829,3870,veggie_veg_m,1
8830,3871,green_garden_s,1
8831,3871,pepperoni_s,1
8832,3871,the_greek_m,1
8833,3872,big_meat_s,1
8834,3872,prsc_argla_l,1
8835,3872,spin_pesto_s,1
8836,3873,ital_veggie_l,1
8837,3874,southw_ckn_l,1
8838,3874,spicy_ital_l,1
8839,3874,thai_ckn_l,1
8840,3875,big_meat_s,1
8841,3875,the_greek_xl,1
8842,3876,ital_cpcllo_l,1
8843,3877,brie_carre_s,1
8844,3877,five_cheese_l,1
8845,3877,spinach_supr_m,1
8846,3878,hawaiian_s,1
8847,3879,ital_supr_l,1
8848,3880,bbq_ckn_l,1
8849,3880,pep_msh_pep_s,1
8850,3880,pepperoni_m,1
8851,3880,prsc_argla_m,1
8852,3881,sicilian_s,2
8853,3882,big_meat_s,1
8854,3883,soppressata_l,1
8855,3884,hawaiian_m,1
8856,3884,mexicana_l,1
8857,3884,peppr_salami_l,1
8858,3884,spin_pesto_s,1
8859,3885,classic_dlx_m,1
8860,3886,calabrese_m,1
8861,3886,cali_ckn_l,2
8862,3886,ital_veggie_l,1
8863,3886,napolitana_s,1
8864,3886,peppr_salami_m,1
8865,3886,southw_ckn_l,1
8866,3886,spin_pesto_l,1
8867,3886,spinach_fet_l,1
8868,3887,bbq_ckn_m,1
8869,3887,bbq_ckn_s,1
8870,3887,four_cheese_l,1
8871,3887,peppr_salami_l,2
8872,3887,spin_pesto_l,1
8873,3887,spinach_fet_l,1
8874,3887,spinach_fet_m,1
8875,3888,sicilian_m,1
8876,3889,ital_cpcllo_l,1
8877,3890,ital_supr_m,1
8878,3891,big_meat_s,1
8879,3891,veggie_veg_m,1
8880,3892,bbq_ckn_m,1
8881,3892,cali_ckn_l,1
8882,3892,ckn_alfredo_l,1
8883,3893,ital_supr_m,1
8884,3893,veggie_veg_l,1
8885,3894,green_garden_s,1
