order_details_id,order_id,pizza_id,quantity
33039,14604,prsc_argla_m,1
33040,14605,bbq_ckn_l,1
33041,14605,pepperoni_l,1
33042,14605,thai_ckn_l,1
33043,14606,spin_pesto_s,1
33044,14607,big_meat_s,1
33045,14608,cali_ckn_s,1
33046,14608,classic_dlx_s,1
33047,14608,hawaiian_s,1
33048,14609,calabrese_m,1
33049,14610,bbq_ckn_l,1
33050,14610,veggie_veg_l,1
33051,14611,napolitana_l,1
33052,14611,spinach_fet_s,1
33053,14611,thai_ckn_l,1
33054,14612,bbq_ckn_l,1
33055,14612,green_garden_s,1
33056,14612,ital_supr_m,2
33057,14613,classic_dlx_m,1
33058,14613,five_cheese_l,1
33059,14613,ital_supr_m,1
33060,14613,veggie_veg_m,1
33061,14614,pep_msh_pep_s,1
33062,14615,green_garden_s,1
33063,14615,mexicana_l,1
33064,14615,spinach_supr_s,1
33065,14616,ital_supr_m,1
33066,14616,spinach_supr_s,1
33067,14617,ckn_alfredo_m,1
33068,14617,five_cheese_l,1
33069,14617,pepperoni_s,1
33070,14617,prsc_argla_s,1
33071,14618,prsc_argla_l,1
33072,14618,southw_ckn_s,1
33073,14619,southw_ckn_s,1
33074,14619,thai_ckn_l,1
33075,14620,hawaiian_s,1
33076,14620,soppressata_s,1
33077,14621,brie_carre_s,1
33078,14621,four_cheese_m,1
33079,14621,sicilian_s,1
33080,14621,veggie_veg_s,1
33081,14622,spinach_fet_m,1
33082,14623,calabrese_m,1
33083,14624,thai_ckn_l,1
33084,14624,veggie_veg_m,1
33085,14625,bbq_ckn_m,1
33086,14625,napolitana_m,1
33087,14625,pep_msh_pep_s,1
33088,14625,southw_ckn_s,1
33089,14626,big_meat_s,1
33090,14626,napolitana_s,1
33091,14627,classic_dlx_m,1
33092,14627,ital_cpcllo_s,1
33093,14627,mediterraneo_l,1
33094,14627,spinach_supr_s,1
33095,14628,bbq_ckn_l,1
33096,14628,peppr_salami_l,1
33097,14628,prsc_argla_m,1
33098,14628,thai_ckn_s,1
33099,14629,pep_msh_pep_l,1
33100,14630,ital_supr_l,1
33101,14631,pep_msh_pep_s,1
33102,14632,bbq_ckn_m,1
33103,14632,sicilian_s,1
33104,14633,napolitana_l,1
33105,14633,soppressata_m,1
33106,14633,thai_ckn_l,1
33107,14634,cali_ckn_m,1
33108,14635,bbq_ckn_m,1
33109,14635,ckn_pesto_l,1
33110,14635,hawaiian_s,1
33111,14635,spin_pesto_s,1
33112,14636,ckn_alfredo_m,1
33113,14637,hawaiian_s,1
33114,14637,mediterraneo_l,1
33115,14638,pep_msh_pep_s,1
33116,14639,sicilian_s,1
33117,14640,four_cheese_l,1
33118,14641,ckn_pesto_l,1
33119,14642,ckn_alfredo_m,1
33120,14642,classic_dlx_m,1
33121,14642,five_cheese_l,1
33122,14642,mexicana_m,1
33123,14642,southw_ckn_l,1
33124,14642,spicy_ital_l,1
33125,14642,spinach_fet_m,1
33126,14642,thai_ckn_l,1
33127,14642,thai_ckn_m,1
33128,14642,thai_ckn_s,1
33129,14642,veggie_veg_l,1
33130,14643,cali_ckn_m,1
33131,14643,hawaiian_m,1
33132,14644,bbq_ckn_l,1
33133,14644,big_meat_s,1
33134,14644,cali_ckn_m,1
33135,14644,ckn_alfredo_m,1
33136,14644,ital_veggie_s,1
33137,14644,napolitana_s,1
33138,14644,thai_ckn_l,1
33139,14644,the_greek_l,1
33140,14645,brie_carre_s,1
33141,14646,classic_dlx_l,1
33142,14646,ital_veggie_m,1
33143,14646,prsc_argla_l,1
33144,14646,spicy_ital_s,1
33145,14647,bbq_ckn_s,1
33146,14648,ckn_alfredo_m,1
33147,14649,pepperoni_s,1
33148,14650,southw_ckn_l,1
33149,14651,four_cheese_m,1
33150,14651,spicy_ital_l,1
33151,14651,spinach_fet_l,1
33152,14652,classic_dlx_s,1
33153,14652,hawaiian_l,1
33154,14652,pepperoni_l,1
33155,14652,pepperoni_m,1
33156,14653,thai_ckn_l,1
33157,14654,five_cheese_l,1
33158,14654,spicy_ital_l,1
33159,14655,veggie_veg_s,1
33160,14656,calabrese_m,1
33161,14656,ital_cpcllo_m,1
33162,14656,prsc_argla_m,1
33163,14656,spinach_fet_m,1
33164,14657,bbq_ckn_s,1
33165,14657,ital_supr_s,1
33166,14658,big_meat_s,1
33167,14658,cali_ckn_s,1
33168,14659,pepperoni_m,1
33169,14659,peppr_salami_l,1
33170,14660,four_cheese_l,1
33171,14660,ital_cpcllo_m,1
33172,14660,spin_pesto_m,1
33173,14661,ital_cpcllo_l,1
33174,14661,thai_ckn_l,1
33175,14662,five_cheese_l,1
33176,14662,four_cheese_l,1
33177,14662,southw_ckn_m,1
33178,14663,ital_supr_l,1
33179,14663,prsc_argla_m,1
33180,14664,classic_dlx_m,1
33181,14664,thai_ckn_m,1
33182,14665,calabrese_m,1
33183,14665,classic_dlx_m,1
33184,14665,the_greek_m,1
33185,14666,bbq_ckn_m,1
33186,14666,spin_pesto_l,1
33187,14667,mexicana_m,1
33188,14667,sicilian_s,1
33189,14667,the_greek_m,1
33190,14668,ckn_pesto_l,1
33191,14668,four_cheese_l,1
33192,14668,pepperoni_l,1
33193,14669,four_cheese_l,1
33194,14670,ckn_alfredo_m,1
33195,14671,classic_dlx_l,1
33196,14671,sicilian_l,1
33197,14672,four_cheese_l,1
33198,14672,southw_ckn_l,1
33199,14673,classic_dlx_m,1
33200,14673,sicilian_l,1
33201,14674,cali_ckn_m,1
33202,14674,pepperoni_s,1
33203,14675,ckn_alfredo_m,2
33204,14675,four_cheese_l,1
33205,14675,spinach_fet_l,1
33206,14676,sicilian_l,1
33207,14676,spin_pesto_m,1
33208,14677,peppr_salami_s,1
33209,14678,cali_ckn_m,1
33210,14678,green_garden_s,1
33211,14679,five_cheese_l,1
33212,14680,bbq_ckn_s,1
33213,14680,thai_ckn_l,1
33214,14681,mexicana_m,1
33215,14682,hawaiian_l,1
33216,14682,sicilian_l,1
33217,14683,calabrese_l,1
33218,14683,cali_ckn_m,1
33219,14683,veggie_veg_l,1
33220,14684,the_greek_s,1
33221,14684,veggie_veg_s,1
33222,14685,spinach_fet_s,1
33223,14686,southw_ckn_l,1
33224,14687,thai_ckn_l,1
33225,14688,pep_msh_pep_l,1
33226,14689,bbq_ckn_l,1
33227,14689,cali_ckn_l,1
33228,14689,five_cheese_l,1
33229,14689,four_cheese_m,1
33230,14689,ital_cpcllo_m,1
33231,14689,napolitana_l,1
33232,14689,pep_msh_pep_m,1
33233,14689,peppr_salami_l,1
33234,14689,prsc_argla_s,1
33235,14689,spicy_ital_l,1
33236,14689,spinach_fet_l,1
33237,14690,hawaiian_s,1
33238,14691,ital_supr_l,1
33239,14692,pepperoni_s,1
33240,14692,sicilian_s,1
33241,14692,spinach_fet_s,1
33242,14693,classic_dlx_s,1
33243,14693,hawaiian_l,1
33244,14694,hawaiian_s,1
33245,14695,five_cheese_l,1
33246,14695,veggie_veg_m,1
33247,14696,bbq_ckn_l,1
33248,14697,five_cheese_l,1
33249,14697,prsc_argla_m,1
33250,14698,pep_msh_pep_s,1
33251,14699,veggie_veg_s,1
33252,14700,hawaiian_m,1
33253,14700,pep_msh_pep_m,1
33254,14701,four_cheese_m,1
33255,14702,bbq_ckn_l,1
33256,14702,brie_carre_s,2
33257,14702,five_cheese_l,1
33258,14702,pepperoni_m,1
33259,14702,pepperoni_s,1
33260,14702,sicilian_s,2
33261,14702,southw_ckn_l,1
33262,14702,spin_pesto_l,1
33263,14702,thai_ckn_l,2
33264,14702,the_greek_xl,1
33265,14703,brie_carre_s,1
33266,14703,pepperoni_m,1
33267,14704,big_meat_s,1
33268,14704,green_garden_m,1
33269,14705,ckn_alfredo_m,1
33270,14705,napolitana_l,1
33271,14705,peppr_salami_l,1
33272,14706,bbq_ckn_s,1
33273,14707,veggie_veg_s,1
33274,14708,sicilian_l,1
33275,14709,big_meat_s,1
33276,14709,five_cheese_l,1
33277,14709,pepperoni_m,1
33278,14709,spinach_supr_l,1
33279,14710,ital_cpcllo_s,1
33280,14710,pepperoni_m,1
33281,14711,spin_pesto_m,1
33282,14712,classic_dlx_s,2
33283,14712,ital_cpcllo_s,1
33284,14713,cali_ckn_s,1
33285,14713,classic_dlx_m,1
33286,14713,napolitana_l,2
33287,14714,mediterraneo_l,1
33288,14715,ital_veggie_l,1
33289,14715,spinach_fet_m,1
33290,14716,ital_cpcllo_m,1
33291,14716,mediterraneo_m,1
33292,14716,prsc_argla_m,1
33293,14717,classic_dlx_s,1
33294,14717,five_cheese_l,1
33295,14717,four_cheese_l,1
33296,14717,the_greek_s,1
33297,14718,mediterraneo_m,1
33298,14718,pep_msh_pep_m,1
33299,14719,ckn_alfredo_m,1
33300,14719,ital_supr_l,1
33301,14720,peppr_salami_s,1
33302,14721,napolitana_l,1
33303,14722,bbq_ckn_l,1
33304,14722,pep_msh_pep_m,1
33305,14723,green_garden_s,1
33306,14723,thai_ckn_s,1
33307,14724,sicilian_s,1
33308,14725,ckn_pesto_l,1
33309,14725,thai_ckn_l,1
33310,14726,bbq_ckn_m,1
33311,14726,big_meat_s,1
33312,14726,classic_dlx_s,1
33313,14726,green_garden_s,1
33314,14727,ckn_pesto_l,1
33315,14727,classic_dlx_s,1
33316,14727,green_garden_s,1
33317,14728,cali_ckn_l,1
33318,14728,ckn_pesto_s,1
33319,14728,peppr_salami_l,1
33320,14729,hawaiian_s,1
33321,14729,ital_cpcllo_l,1
33322,14730,prsc_argla_m,1
33323,14730,prsc_argla_s,1
33324,14730,spicy_ital_s,1
33325,14730,spinach_fet_s,1
33326,14731,cali_ckn_s,1
33327,14732,cali_ckn_m,1
33328,14732,ital_cpcllo_l,1
33329,14732,napolitana_s,1
33330,14732,spicy_ital_m,1
33331,14733,hawaiian_s,1
33332,14734,bbq_ckn_m,1
33333,14734,big_meat_s,1
33334,14734,classic_dlx_m,1
33335,14735,cali_ckn_l,1
33336,14735,four_cheese_l,1
33337,14736,napolitana_m,1
33338,14736,peppr_salami_s,1
33339,14736,veggie_veg_l,1
33340,14737,bbq_ckn_l,1
33341,14737,napolitana_l,1
33342,14737,spicy_ital_l,1
33343,14737,thai_ckn_s,1
33344,14738,ckn_pesto_m,1
33345,14738,southw_ckn_l,1
33346,14739,pep_msh_pep_l,1
33347,14740,big_meat_s,1
33348,14740,mexicana_l,1
33349,14741,bbq_ckn_l,1
33350,14741,classic_dlx_m,1
33351,14741,pepperoni_l,1
33352,14741,prsc_argla_m,1
33353,14742,bbq_ckn_s,1
33354,14742,green_garden_s,1
33355,14742,hawaiian_m,1
33356,14743,hawaiian_l,1
33357,14744,big_meat_s,1
33358,14744,classic_dlx_l,1
33359,14744,mexicana_l,1
33360,14744,napolitana_m,1
33361,14744,peppr_salami_l,1
33362,14744,prsc_argla_s,1
33363,14744,the_greek_xl,1
33364,14745,big_meat_s,1
33365,14745,cali_ckn_s,1
33366,14746,bbq_ckn_m,1
33367,14747,four_cheese_l,1
33368,14747,prsc_argla_s,1
33369,14747,thai_ckn_l,1
33370,14748,bbq_ckn_m,1
33371,14749,hawaiian_l,1
33372,14749,peppr_salami_l,1
33373,14749,sicilian_l,1
33374,14750,cali_ckn_l,1
33375,14750,hawaiian_l,1
33376,14750,southw_ckn_l,1
33377,14750,spin_pesto_m,1
33378,14751,hawaiian_l,1
33379,14751,soppressata_m,1
33380,14751,spin_pesto_m,1
33381,14752,bbq_ckn_l,1
33382,14752,ckn_pesto_l,1
33383,14752,four_cheese_l,1
33384,14752,ital_supr_l,1
33385,14752,thai_ckn_l,1
33386,14752,veggie_veg_m,1
33387,14753,pep_msh_pep_s,1
33388,14754,pepperoni_m,1
33389,14755,four_cheese_l,1
33390,14755,spin_pesto_m,1
33391,14755,veggie_veg_l,1
33392,14755,veggie_veg_s,1
33393,14756,ckn_pesto_m,1
33394,14756,mexicana_l,1
33395,14757,mexicana_s,1
33396,14758,five_cheese_l,1
33397,14758,four_cheese_l,1
33398,14758,pepperoni_l,1
33399,14758,pepperoni_m,1
33400,14758,southw_ckn_l,1
33401,14758,southw_ckn_m,1
33402,14758,spinach_fet_m,1
33403,14758,veggie_veg_s,1
33404,14759,bbq_ckn_m,1
33405,14759,bbq_ckn_s,1
33406,14759,ckn_pesto_l,1
33407,14759,four_cheese_m,1
33408,14759,ital_cpcllo_l,1
33409,14759,sicilian_s,2
33410,14759,soppressata_s,1
33411,14759,southw_ckn_m,1
33412,14759,spicy_ital_s,1
33413,14759,spinach_supr_l,1
33414,14759,veggie_veg_l,1
33415,14760,four_cheese_l,1
33416,14761,four_cheese_l,1
33417,14762,green_garden_s,1
33418,14763,brie_carre_s,1
33419,14764,hawaiian_l,1
33420,14764,pepperoni_l,1
33421,14765,big_meat_s,1
33422,14765,pepperoni_l,1
33423,14766,ckn_pesto_s,1
33424,14766,mexicana_m,1
33425,14766,pepperoni_l,1
33426,14766,spicy_ital_s,1
33427,14767,brie_carre_s,1
33428,14767,classic_dlx_m,1
33429,14767,hawaiian_l,1
33430,14767,ital_supr_l,1
33431,14768,bbq_ckn_s,1
33432,14768,prsc_argla_m,1
33433,14769,hawaiian_l,1
33434,14770,four_cheese_l,1
33435,14770,ital_cpcllo_l,1
33436,14770,mediterraneo_m,1
33437,14770,spicy_ital_l,1
33438,14771,big_meat_s,1
33439,14771,ckn_alfredo_l,1
33440,14771,ckn_alfredo_m,1
33441,14771,ital_supr_m,1
33442,14772,ckn_pesto_s,1
33443,14772,pep_msh_pep_s,1
33444,14772,spin_pesto_m,1
33445,14773,brie_carre_s,1
33446,14773,sicilian_l,1
33447,14773,southw_ckn_l,1
33448,14773,the_greek_l,1
33449,14774,bbq_ckn_s,1
33450,14774,spicy_ital_m,1
33451,14775,ckn_alfredo_l,1
33452,14775,five_cheese_l,1
33453,14775,ital_cpcllo_m,1
33454,14775,thai_ckn_s,1
33455,14776,four_cheese_l,1
33456,14776,hawaiian_s,1
33457,14776,the_greek_m,1
33458,14777,ital_supr_l,1
33459,14777,thai_ckn_l,1
33460,14778,brie_carre_s,1
33461,14778,pep_msh_pep_s,1
33462,14778,veggie_veg_m,1
33463,14779,brie_carre_s,1
33464,14780,bbq_ckn_l,1
33465,14780,ital_cpcllo_l,1
33466,14781,big_meat_s,1
33467,14781,four_cheese_l,1
33468,14781,pep_msh_pep_l,1
33469,14781,thai_ckn_s,1
33470,14782,thai_ckn_l,1
33471,14783,five_cheese_l,1
33472,14784,bbq_ckn_m,1
33473,14784,thai_ckn_l,1
33474,14785,classic_dlx_l,1
33475,14785,ital_cpcllo_l,1
33476,14785,ital_veggie_s,1
33477,14786,green_garden_s,1
33478,14786,ital_cpcllo_l,1
33479,14786,pepperoni_l,1
33480,14787,big_meat_s,1
33481,14787,green_garden_s,1
33482,14787,sicilian_s,1
33483,14788,bbq_ckn_s,1
33484,14788,five_cheese_l,1
33485,14788,pepperoni_s,1
33486,14788,sicilian_l,1
33487,14789,five_cheese_l,1
33488,14789,spinach_fet_s,1
33489,14790,hawaiian_l,1
33490,14790,peppr_salami_s,1
33491,14791,cali_ckn_s,1
33492,14791,pep_msh_pep_l,1
33493,14792,four_cheese_l,1
33494,14792,pepperoni_m,1
33495,14792,thai_ckn_l,1
33496,14793,napolitana_m,1
33497,14794,spinach_fet_l,1
33498,14794,thai_ckn_l,1
33499,14794,thai_ckn_m,1
33500,14795,four_cheese_l,1
33501,14795,pepperoni_s,1
33502,14795,soppressata_l,1
33503,14796,ital_cpcllo_s,1
33504,14797,hawaiian_s,1
33505,14797,prsc_argla_s,1
33506,14797,sicilian_l,1
33507,14797,spin_pesto_s,1
33508,14798,hawaiian_l,1
33509,14798,pepperoni_s,1
33510,14798,spin_pesto_s,1
33511,14798,thai_ckn_s,1
33512,14799,mexicana_m,1
33513,14800,green_garden_m,1
33514,14801,ital_cpcllo_m,1
33515,14801,spinach_supr_m,1
33516,14802,sicilian_m,1
33517,14803,ckn_alfredo_m,1
33518,14803,pepperoni_s,1
33519,14804,green_garden_m,1
33520,14804,spinach_fet_m,1
33521,14805,ckn_pesto_l,1
33522,14805,classic_dlx_m,1
33523,14805,five_cheese_l,1
33524,14805,spinach_supr_l,1
33525,14806,green_garden_s,1
33526,14806,prsc_argla_m,1
33527,14806,southw_ckn_m,1
33528,14807,ital_cpcllo_l,1
33529,14808,bbq_ckn_s,1
33530,14808,classic_dlx_m,1
33531,14808,classic_dlx_s,1
33532,14808,green_garden_s,1
33533,14808,hawaiian_l,1
33534,14808,hawaiian_m,1
33535,14808,hawaiian_s,1
33536,14808,mediterraneo_l,1
33537,14808,soppressata_m,1
33538,14808,spicy_ital_l,1
33539,14808,spicy_ital_s,1
33540,14808,spinach_fet_m,1
33541,14808,thai_ckn_s,1
33542,14809,pep_msh_pep_l,1
33543,14810,green_garden_s,1
33544,14810,spicy_ital_l,1
33545,14810,the_greek_l,1
33546,14811,four_cheese_l,1
33547,14811,hawaiian_m,1
33548,14811,hawaiian_s,1
33549,14811,sicilian_l,1
33550,14812,cali_ckn_m,1
33551,14813,cali_ckn_m,1
33552,14814,hawaiian_s,1
33553,14815,brie_carre_s,1
33554,14815,cali_ckn_s,1
33555,14815,napolitana_m,1
33556,14815,spinach_supr_l,1
33557,14816,mediterraneo_s,1
33558,14816,pepperoni_s,1
33559,14816,sicilian_m,1
33560,14816,spicy_ital_l,1
33561,14817,ckn_alfredo_l,1
33562,14817,four_cheese_l,1
33563,14817,southw_ckn_l,1
33564,14818,mediterraneo_s,1
33565,14818,prsc_argla_m,1
33566,14819,ckn_pesto_s,1
33567,14819,classic_dlx_m,1
33568,14819,four_cheese_l,1
33569,14819,hawaiian_l,1
33570,14819,ital_supr_m,1
33571,14819,ital_veggie_m,1
33572,14819,peppr_salami_l,1
33573,14819,sicilian_m,1
33574,14819,sicilian_s,1
33575,14819,soppressata_l,1
33576,14819,spicy_ital_l,1
33577,14819,thai_ckn_l,2
33578,14819,veggie_veg_m,1
33579,14820,hawaiian_s,1
33580,14821,five_cheese_l,1
33581,14822,green_garden_s,1
33582,14822,peppr_salami_s,1
33583,14822,spicy_ital_l,1
33584,14823,green_garden_s,1
33585,14823,pepperoni_l,1
33586,14823,pepperoni_m,1
33587,14823,veggie_veg_m,1
33588,14824,classic_dlx_s,1
33589,14824,veggie_veg_m,1
33590,14825,hawaiian_m,2
33591,14825,ital_cpcllo_m,1
33592,14825,mexicana_s,1
33593,14826,peppr_salami_l,1
33594,14827,green_garden_s,1
33595,14827,southw_ckn_l,1
33596,14828,bbq_ckn_l,1
33597,14828,pepperoni_m,1
33598,14829,bbq_ckn_s,1
33599,14829,thai_ckn_m,1
33600,14830,hawaiian_l,1
33601,14831,sicilian_l,1
33602,14832,big_meat_s,1
33603,14832,mexicana_l,1
33604,14832,peppr_salami_l,1
33605,14832,veggie_veg_s,1
33606,14833,bbq_ckn_l,1
33607,14834,the_greek_l,1
33608,14835,southw_ckn_l,1
33609,14836,mediterraneo_s,1
33610,14836,pepperoni_s,1
33611,14837,big_meat_s,1
33612,14837,calabrese_m,1
33613,14837,soppressata_l,1
33614,14838,southw_ckn_l,1
33615,14839,cali_ckn_m,1
33616,14839,the_greek_l,1
33617,14840,southw_ckn_m,1
33618,14840,spinach_fet_s,1
33619,14840,thai_ckn_l,1
33620,14840,the_greek_m,1
33621,14841,ital_supr_l,1
33622,14841,southw_ckn_m,1
33623,14842,ckn_alfredo_l,1
33624,14842,classic_dlx_s,1
33625,14842,ital_cpcllo_l,1
33626,14842,ital_cpcllo_m,1
33627,14843,ckn_alfredo_m,1
33628,14843,classic_dlx_l,1
33629,14844,mediterraneo_m,1
33630,14845,spinach_supr_m,1
33631,14846,hawaiian_l,1
33632,14846,pepperoni_l,1
33633,14846,veggie_veg_m,1
33634,14847,ital_supr_l,1
33635,14847,spicy_ital_l,1
33636,14847,the_greek_m,1
33637,14848,soppressata_l,1
33638,14849,four_cheese_l,1
33639,14849,hawaiian_s,1
33640,14849,sicilian_s,1
33641,14849,soppressata_l,1
33642,14850,pepperoni_l,1
33643,14850,peppr_salami_l,1
33644,14851,bbq_ckn_l,1
33645,14851,bbq_ckn_m,1
33646,14852,classic_dlx_s,1
33647,14852,five_cheese_l,1
33648,14852,ital_supr_m,1
33649,14853,bbq_ckn_l,1
33650,14853,ckn_pesto_s,1
33651,14853,sicilian_s,1
33652,14854,ital_cpcllo_s,1
33653,14854,mexicana_l,1
33654,14855,bbq_ckn_s,1
33655,14855,four_cheese_l,1
33656,14856,four_cheese_m,1
33657,14856,napolitana_l,1
33658,14857,spinach_fet_s,1
33659,14858,brie_carre_s,1
33660,14858,ital_supr_l,1
33661,14858,pepperoni_m,1
33662,14859,calabrese_l,1
33663,14859,hawaiian_l,1
33664,14860,cali_ckn_m,1
33665,14860,classic_dlx_l,1
33666,14860,ital_supr_m,1
33667,14860,soppressata_s,1
33668,14861,bbq_ckn_m,1
33669,14861,thai_ckn_l,1
33670,14862,mexicana_l,1
33671,14863,classic_dlx_m,1
33672,14863,napolitana_l,1
33673,14863,prsc_argla_m,1
33674,14864,ital_cpcllo_l,1
33675,14864,thai_ckn_l,1
33676,14865,mexicana_s,1
33677,14866,napolitana_m,1
33678,14867,calabrese_m,1
33679,14868,classic_dlx_s,1
33680,14869,ital_veggie_s,1
33681,14870,mexicana_s,1
33682,14871,bbq_ckn_s,1
33683,14872,cali_ckn_s,1
33684,14872,five_cheese_l,1
33685,14872,green_garden_m,1
33686,14872,hawaiian_s,1
33687,14872,sicilian_l,1
33688,14872,southw_ckn_l,1
33689,14873,thai_ckn_s,1
33690,14874,bbq_ckn_m,1
33691,14874,green_garden_l,1
33692,14874,hawaiian_s,1
33693,14874,ital_supr_m,1
33694,14874,prsc_argla_m,1
33695,14874,thai_ckn_l,1
33696,14875,pepperoni_l,1
33697,14876,mexicana_m,1
33698,14876,pep_msh_pep_s,1
33699,14876,peppr_salami_l,1
33700,14876,sicilian_s,1
33701,14876,thai_ckn_m,1
33702,14877,ital_supr_m,1
33703,14878,pep_msh_pep_s,1
33704,14879,spicy_ital_l,1
33705,14880,cali_ckn_l,1
33706,14881,cali_ckn_s,1
33707,14882,big_meat_s,1
33708,14882,spinach_supr_l,1
33709,14883,big_meat_s,1
33710,14883,classic_dlx_l,1
33711,14883,napolitana_l,1
33712,14883,prsc_argla_m,1
33713,14884,pepperoni_m,1
33714,14884,southw_ckn_m,1
33715,14884,thai_ckn_l,1
33716,14885,ital_veggie_m,1
33717,14885,the_greek_xl,1
33718,14886,brie_carre_s,1
33719,14886,four_cheese_m,1
33720,14886,mexicana_l,1
33721,14887,ital_veggie_s,1
33722,14888,classic_dlx_m,2
33723,14889,hawaiian_m,1
33724,14889,napolitana_m,1
33725,14890,ital_supr_l,1
33726,14890,soppressata_m,1
33727,14891,sicilian_l,1
33728,14891,veggie_veg_m,1
33729,14892,four_cheese_l,1
33730,14893,ital_cpcllo_s,1
33731,14894,five_cheese_l,1
33732,14894,four_cheese_l,1
33733,14894,pep_msh_pep_s,1
33734,14895,ital_supr_m,1
33735,14895,spicy_ital_l,1
33736,14896,four_cheese_m,1
33737,14897,bbq_ckn_s,1
33738,14897,classic_dlx_s,1
33739,14897,ital_cpcllo_l,1
33740,14897,pep_msh_pep_s,1
33741,14898,mexicana_m,1
33742,14898,spinach_fet_l,1
33743,14899,four_cheese_l,1
33744,14900,thai_ckn_s,1
33745,14901,hawaiian_l,1
33746,14902,ital_supr_l,1
33747,14903,ital_supr_m,1
33748,14903,pepperoni_s,1
33749,14903,the_greek_m,1
33750,14903,the_greek_xl,1
33751,14904,sicilian_m,1
33752,14904,spin_pesto_s,1
33753,14905,five_cheese_l,1
33754,14906,classic_dlx_l,1
33755,14907,green_garden_s,1
33756,14907,pepperoni_l,1
33757,14907,spinach_supr_l,1
33758,14908,hawaiian_s,1
33759,14909,four_cheese_l,1
33760,14909,ital_veggie_s,1
33761,14909,soppressata_s,1
33762,14909,veggie_veg_l,1
33763,14910,southw_ckn_s,1
33764,14910,spinach_fet_l,1
33765,14911,four_cheese_l,1
33766,14911,pepperoni_m,1
33767,14912,mexicana_m,1
33768,14912,the_greek_m,1
33769,14913,calabrese_l,1
33770,14913,cali_ckn_l,1
33771,14913,mediterraneo_l,1
33772,14913,pepperoni_m,1
33773,14913,southw_ckn_m,1
33774,14914,napolitana_m,1
33775,14915,big_meat_s,1
33776,14915,cali_ckn_s,1
33777,14915,ckn_pesto_m,1
33778,14915,green_garden_s,1
33779,14915,ital_supr_m,1
33780,14915,mediterraneo_l,1
33781,14915,pep_msh_pep_m,1
33782,14915,pep_msh_pep_s,1
33783,14915,peppr_salami_l,1
33784,14915,sicilian_l,1
33785,14915,spin_pesto_m,1
33786,14916,brie_carre_s,1
33787,14917,bbq_ckn_s,1
33788,14918,green_garden_s,1
33789,14919,ital_veggie_m,1
33790,14919,pepperoni_l,1
33791,14919,prsc_argla_m,1
33792,14919,spinach_fet_m,1
33793,14920,ital_cpcllo_l,1
33794,14921,five_cheese_l,1
33795,14922,southw_ckn_s,1
33796,14922,spicy_ital_m,1
33797,14923,cali_ckn_s,1
33798,14924,hawaiian_m,1
33799,14924,spin_pesto_s,1
33800,14925,southw_ckn_l,1
